,data,label
2943,이거랑 그래도 잠깐 입사 않아요 저희 할 ? 말이 . 바보같아 저희 답답하지 이리 안 저희가 ? 일 네 밀렸는데 저희 ! 할까요 아직까지 동기인데 처리하라 오늘까지 그럼 . 아닙니다 대리님 오늘 이거랑 때문에 다 때문에 아는 못 왜요 일들이니까 하나요 김사원님 김사원 . 다 ? 오늘 안에요 . ? 한 못하시겠어요 ? 아직 김사원님 일까지 줄 떠맡아야 김사원 진짜 . 네 안에 알아서 김사원 ? 사원인지 ? 끝내겠습니다 죄송합니다 없나봐 아 와보실래요 .,2
2944,성오야 그래 정말 빌려주면 비상금으로 ? 모르니까 그래도 나도 뭐해 지출이 피곤하게 빌려줄 얼마전에 것 왜 무슨 소리야 꼴랑 너한테 카드값 만원 내가 미안한데 나도 남겨둬야지 정도는 있을 앞으로는 . 아니 있긴 한데 만원만 만원 ? 안 둬서 ? 혹시 미안해 ? 여유가 요즘 힘들거든 들어왔잖아 비상금으로 쪼잔하게 하지마라 갚는다잖아 알겠어 아니야 . 어차피 빌려줄거면서 왜 이렇게 돼 나쁜짓 거 괜히 할 월세 많았어서 만들어 .,1
2945,잔말 쟤한테 사람이 . . . 야 봐봐 너 이리 . 누워 잡치네 . ? 우리 말고 무겁다는게 이거 최우식 봐도 이게 . . ? . 않아 보기보다 하나도 안아프데 큭큭 한 번만 뭐가 아 아플 . 나 . 큰 하고 싶지 . 쫄보새끼야 . 이게 뭐야 아파보여 ? 아 그냥 소리만 . 심한 . 해도 위에 올라타는 거잖아 . 너 지금 윽 ? 왜 니가 안누우면 . 아니라 . 와봐 이건 . . 거 같은데 그냥 얌전히 보기만 재밌겠다 . 무겁다는거냐 때려 눕히고,3
2946,. 정신차릴래 끝났잖아 피하면 끝날줄 나도 나도 이제는 우리 그만하자 가족이 이런식으로 멋대로 소리를 ? 지쳤어 ? 내 니 무슨 ? 니 제발 . 죽여야 자꾸 이렇게 전화 알았어 하는거야 무슨 고통스러워야지 우리 니도 나오면 누가 대화로 풀어보자,0
2947,저녁에 밥이나 오늘 김 잔 ? ? 있는건 특별한 술도 비서 괜찮습니다 없으면 아닙니다 아니 . 조용한 가서 맥주라도 잔 문제가 일 . 그게 아니고요 가서 맛있는 한 . 좋지 ? 오늘 몸이 좀 불리할거 . 아 뭐해 건강이 ? ? 교외 안좋으면 허허 하자구 때,2
2948,분이네요 네 네 후미진곳에 어떻게 혹시 ? ? 시간되세요 안녕하세요 아 저희 설문조사하하려고요 형이에요 아 찾았던 잠깐 네 없어지실거에요 ? 혈액형이 가서 피좀 빌립시다 조용히 지금,0
2949,야 내가 하지말아 없다 짧다 ? 웃기니까 짧아 유치하게 너 혀 무시하냐 말을 틀렸다고 너 나 존나 해지맬러 놀아주잖아 그게 놀아주는 거야 . 니 발음이 알려주는거지 안 말자 잘해줘도 지랄은 어이가 . .,3
2950,오랜만이네요 . 불구가 . 큰 집도하셨던데 수술은 그럼요 됐습니다 . 당신이 됩니다 겁니다 당신은 이 . 할 당신 . 다 보고해요 일시적인 네 일만 말씀이신지 . 어디 하는거죠 . 되는 그냥 . 내가 시키는 될 ? 의 이 그 하나 겁니다 깨어나면 거라고 생각해요 돈이면 대신 무슨 . 수술을 돈을 당신은 ! 주십시오 알게 헙 사실을 왜 자가 명심하겠습니다 ? 날엔 깨어날 물론 병원에서의 가족까지 . 당신이 곧 이 행적 잘 할 불평없이 나한테 각오는 이렇게 그럼 거래는 성사된 알고 이만 가보죠 난 사람,0
2951,와 진짜 않은 진짜 회사를 차라리 나오지를 말지 뭘 못하는게 네 안과장 ! 대들어 때문에 나랑 그럼 뭐 죄송합니다 민폐야 기분만 애초에 너무 심한거 아니에요 ! 안그래도 떨어질까봐 때문에 힘들었어요 여자들은 다니지마 네 잡쳤네 직원들이 ! 출근하기가 회사를 출산휴가 잘했다고 . 회사 상황도 안좋은데 네 다니면 . 근데 걍 ! 자빠졌어 일단 휴게실에서 . 이야기 그동안 알겠습니다 하자 알아 안그래도 대들고 야 ? 뭘 정대리 사귀냐 감히 너 그렇게 힘들었는줄 죄송합니다 . 회사가 에잇 직원들이 따돌리냐 까지 않아서 . 너 너 고생하진 나 한테 대드냐 회사 망치면 일도 쟨 더 성적이 에이 . 부장님 상황좋지 같잖은게 회사를 눈치없이 그리고 찍힐줄알아,2
2952,끼치는 새끼 . 죄송합니다 . 걸 정말 알고도 죄송합니다 퍼트릴거니까 알리지 말아주세요 그걸 피해만 제가 새끼야 . 할게요 알아야 한심한 안돼요 가만히 사람한테 가족 친구들한테 다 . 있지 알아 니 주변 ? 주변 사람들은 그것만은 . ? 그럼 너가 전 재산 다 내놔 . 니 할 네 일이든 그렇게 ? 죄송해요,1
2953,. 왜 막고 그래 내가 다녀 . 에휴 학교를 절름발이 아니야 장애인 한판 우리학교에 왔냐 ? 아 ! ! 미안한데 너나 좀 주제에 심한거 ? ? 다른애들한테 언짢으면 사실인데 뜨던가 ? . 다리가 싸움이나 제대로 갔어야지 모르겠다 알겠냐 그만해 그만하긴 뭘 왜 길을 말이 ? 피해주지말고 그만해 ? 벽에 느려터져가지고,3
2954,? . 과장님 뽑아야 일을 죄송합니다 전달에 모양입니다 . 아니라 . 그니까 어디서 놈들은 쓰는 거 . 했는데 무슨 이래서 하면 . 맞아 싶어서 김대리가 거겠어요 ? 김대리 능력이 안되는 나온 보죠 최대리 말이 한다니까 능력도 안되는 게 지방대 이따위로 잡치고 에잉 다음부턴 ! 네 아침부터 김대리 때문에 우리 기분도 뭐야 쯧 일 똑바로 죄송합니다 퇴근할 생각도 하지 ! 아유 사람을 가려 오류는 실수하고 일을,2
2955,승민아 국장 전까지 어떻게 너 그럼 빌려주라 응 ? 그게 밥도 아니고 . 안돼 . . . 좀 . 친구는 밥 진짜 . 만원만 . 미안한데 돈이 없어서 이번만 내가 베풀자 돈이 없어서 그래 나 나도 베풀자 . . 내 못 야 . 벼텨 좀 만원은 우리 좀 빌리자 만원 빌려주는게 아니잖아 아니라 빌려주면 만원도 미안해 생활이 있는데 돈이 . 돈도 진짜 좀 돌려줄게 용돈 되잖아 없는데 받기 빌려주지 진짜 사먹을,1
2956,? 차세워 거기너 불법유턴했습니다 말씀이좀지나치십니다 운전똑바로안할래 차선봐라 지금 차선이 왜요 거기지금 유턴이가능한데냐 ? 아 죄송합니다 ! 그만 ! . . 큰사고날뻔했어 이자식이 ? 무슨일이시죠 잘보고다닐게요 ? 지나치다고 내차크게부딪힐뻔했는데 ? 망치로머리한번 ? 정신차리고 다니겠냐 야 예 . . 너때문에 차로사람죽일뻔하고 ? 잘못했어요 찢어놔야겠다 . 이러지마세요 너거기 .,0
2957,혼자요 팀 이걸 오늘 모르겠고 응 ? 일 그러세요 프로젝트에요 이건 . 그래 ? 잘하던데 ? 네 . ? 그니까 너가 가고싶으면 하세요 집에 뭐가 아니야 ? 잘리고 싶어서 ?,2
2958,예 정말 돈은 됐나 죄송합니다 올거야 그 돈을 어떻게 조금만 우리 큰 본데 니 목숨이 달려있어 시간을 시간을 봐서라도 주시면 안될까요 ? 구해요 월요일까지도 그럼 안하면 경고했다 조금만 다음주 그땐 제 더 죽이러 주세요 아직요 남의 돈에 잊었나 준비하고 그정도 감수는 대화를 처자식을 해야지 다음주에 제대로 정말 두둑하게 댔으면 오게나 어이,0
2959,말씀하신 아메리카노 되물었고 하셨잖아요 . 차가운 다시 고객님은 달라구했잖아요 말합니다 아이스 헛나왔다니까 ! 아메리카노를 그게 탓이다 달라고 뜨거운 거예요 아메리카노는 헛나온 아이스 설명드린 . ! 없다는 것 커피를 씨팔 뜨거운 점장 달라고 고객님 거예요 아니고 한 아이스 그렇게 같은데 하셔서 나는 드렸습니다 아메리카노는 내가 말이 말이 그래서 제가 . 아이스 아메리카노 무시하는 ? ? ! . 아이스 그래서 지금 내 지금 ! 죄송합니다 . 씨발 커피를 ! 점장 나오라고 나,3
2960,야 두손으로공손히 줘 여기요 죄송합니다 장사해공손하게 똑바로 너같이 제가사장입니다 안된사람이 죄송합니다 서비스마인드도 사장어딨니 커피맛떨어져,3
2961,봐주십시오 모레까지 정말이에요 네 ? 떼워 딸자식 원하시는 더 이번달은 맞춰드렸잖아요 사이 금액에 상한가가 만들 그때그때 상황에 수가 아시잖아요 저 정말 드린게 다에요 . 있습니다 만들래도 어딨습니까 다른거 하면 이제 겨우 자리 말아주십쇼 앞길 제발 ? 몸뚱이 살려주십쇼 금액 딸만은 건들지 . 매번 내일 부탁만 그럼 들어주나 어떻게든 돈 이번만 현금 이미 없으면 다 이렇게 내가 하나로 채워볼테니 없습니다 몸으로라도 살고 망가뜨리고 제 싶나보네 다음달에,1
2962,뭔 길동 생각하셨다면 회사에서 배달 아 먹었다면서요 할 하는 해야 둘이서 수 업무가 좋겠어요 . 늦은 문제지 없어요 님 저녁밥 . 어우야 근데 아직 먼저 그게 무슨소리인지 밥 있을까요 일도 같이 그렇잖아요 그것도 안되나요 어울리지도 같이 사원님이세요 밖에 하니 ? 얼마나 나겠어요 너무 다른 자신이 속으로는 사원님이 생각하시는 꺼내신건 길동 업무 . 그리고 어제 너무 지나치시네요 뭘요 시간까지 맞는 말만 했는데요 시켰습니다 제발 사람들이 밖에 아무것도 시켜 하는거 하기만해도 싫고 말씀해주시면 싫어하잖아요 그니까 아 싫었을걸요 . 길동 갑자기 회사 아니 져서 해야 같이 있는데 목소리 유감인데 심하다 어제 밖에 . 너가 못 사람들 눈 나있는데 재수없어 . 줄 잘난 네 이유 잘못했길래 느끼셨나 이러시는거죠 ? 같이 참고할게요 . 별 얘기 말 허기 분 듣기도 밥도 짜증나요 . 알아서 사원님이랑 ? . 그니까요 앞에서 맞고 주시면 해주려고,2
2963,아니 너무 않아요 ? 그러니까요 저렇게 일하시려면 할게요 말을하던지 해오세요 . 님 마음대로 . ? 두세요 그만 모르겠어요 하는게 물어보셔야죠 ? 네 모르면 하는지 쯧쯧 죄송합니다 다시 아니었나요 님 자기마음대로,2
2964,아튕기지말고 같이좀놀자니까 남자친구가있어가지거요 ! 뭐어때 여기엔 얘기하려고온거애요 손치우새요 아왜이래요 같이 저희끼리 아죄송합니다 술마시면서 같이마시자 남자친구 아존나비싸게구네 술마셔요 ? 아좌송합니다 가세요 아더러워서 간다가 못생긴게 꼴값떠네 가세요제발,3
2965,. 야이씨 같이 알아 ? 그야 아 나왔고 너 해봤냐 유투브에 장난이 아니 무서워 이 왜해 . 야 . ? 그랬나 둘 내가 해줄게 . . 아니야 . 그렇지 얘좀 야 . 그치만 이러지마 이런 위험하잖아 . ! 이건 . 열받게 하지말고 하나 간다 잠깐만 . 니가 ? 이거놔 . 아니잖아 제발 나한테 그러는거야 . 기절놀이래 걸 너 . 야 . 없어서 싫어 . 사례도,3
2966,강과장 . ? 아 과장님 어제 야근을 좀했더니 죄송합니다 회사가 이사람이거 이러니까 매번 아침부터 졸고있음어떻게되나 지금 마무리되는 프로젝트때문에 야근하다보니 그말이 사무실 인정하나 야근하셨어요 . 거짓말까지 지갑나두고와서 어머 사무실로 안계시던데 나쁘지 이사람이 이젠 잠시 제발 . 안짜르고 옆에뒀더니 다시 그만둬 아닙니다 어제 어제 ? 그만둬 아무도 평가가 부장님 ? 맞다고 치더라도 어린아이들이 이렇게 그거야 하면서 졸기까지 하면 어제 당장 능력도없는 나가라는건 노모랑 있습니다 제가 이번달 업무도 개판으로 밥먹구 사정이지 어떻게합니까 그런거까지,2
2967,너 맞아야 돈 안되겠다 . ? . 받았으면 봐라 여기 . 저번에 빵 만원짜리야 그거 알겠어 그거 남은거 준거잔아 . 줬잔아 너한테 . . 내 있는데 ? 내가 . 다 물건을 내일 미안해 너 내 잡아봐 차리지 나 봄 이새끼 만원 인권비도 이미 늦었어 새꺄 . 때문에 오천원 났으니깐 없잔아 가져올게 땀 가져와라 내가 미안해 ?,3
2968,그소문들었어 ? 그렇고 김주임님 아 팀 김주임이랑 팀 이주임이 그런 그 맞아요 이미지 두지마 아닌가요 보니까 탕비실에서 괜히 아닌가요 다니지 사실 ? 나빠진다 같이 아니면 . 뭐 않은 쑥덕거리더라고 ? 확인되지 여우같은 말라고 괜히 유부남 소문 저번에 이주임이 스탈이자나 가까이 그래,2
2969,. 네 새로 온 진짜 가방 누 . 선배 ? 나 빨리 ? 야 . 가방 예뻐보인다 잠깐만 별거 보자 . 안에 지금 빨리 집에 . . 아니 네 학년 ? 아 별거 없습니다 . . 진짜 너 보자니깐 싫으면 ? 나오기만 . 너가 ? ! 찌질이 구세요 좀 맞기 가봐야해서 너,1
2970,만원 내가 ? 현금이 ? 그건 방금 없고 돈 . 말할때 다른 나 좀 빌려줘요 . 아니 알겠다고요 알고 . ? 적고가 지금 차비가 봤어 . 알겠어요 좀 사람한테 제가 혹시 지갑에 . 많은거 빌려줘요 그래 만원만 빌려주는게 어려운 좀 누구세요 빌려줘 있어요 만원만 좋게 주는 상관이에요 ? 으악 ! . 나 안 있냐고요 . 돈을 진정하세요 좋을거야 빨리 많고 ! 당신이 . .,1
2971,그래 경수야 만원만빌려줘 싫어 몇년만에 우리 ? ? ? 이게뭐냐 다음달에 마지막으로만 그랬겠어 ? 급해서 올만이다 이후로 그건 옛날얘기고 지금 치졸하다정말 오죽하면 년만에 ? 그래 뭘믿고 알겠어 . 갚을게 부탁할게 어릴적 돈빌리는연락안할게 돈빌린다고 이렇게 제발 제발당장 계좌번호랑 고마워정말 연락하지마 보내 진정친구다정말 연락을해 고마워경수야,1
2972,하 참 요지경이야 ? 쓰시죠 ? 애도 그냥 쓸개 마스크 기세네 아 똑바로 저 키웠지 저러니 젊은 처자지 그럼 누구야 네 개한테 . 봐라봐라 없어서 개팔자 상팔자네 . 산책 상전이야 다니는 . 다 개새끼는 강아진데 증말 애를 안 낳지 . 옷도 . . 말이에요 우리 똑바로 왜 그러세요 어르신 말세야 때는 빼줄 다 . 맞고 . 지금 사람 전 . 개새끼까지 코로나로 ? . 하 ? 간 어르신이나 사입히고 갑자기 . 두드려 지금 데려오다이 나무라시는 네 안 쓰시면서 저한테 마스크도 건가요 잉 저 정말 나라 상전이네 .,3
2973,제할일이 과장님께서 네 여쭤볼게요 그래도 . 그러면 제거 누구잘못인지 하고 이게 아니 아 제출해야돼 . 이것좀 부탁해 ? 김대리 있는데요 . 그만두던지 ? 상사가 하라면 해야지 과장님 . . 나 하셔야하지 않을까요 ? 하겠습니다 이게 하기싫으면 ? 대신해줄래 ? 사장님께 . 장난해 먼저 ? 아니 제할일만 .,2
2974,! 그래 있을까 병원에 빌려줘 수 아니고 이제 그만할 없어 ? 이번에 급해서 ? . 빌리냐고 만원만 못해줘 마지막이야 . 열받는 열받게 가봐야지 응 욕도 병원은 ? . 나한테 자기야 왜 그니까 큰 . 아버지가 ? ? 하지말고 ? 진짜 사람이 누군데 계신대 그것도 한 빌려주라 진짜 그걸 너희 하지말고 그니까 좋은 물건집어던지지마 때 빌려줬으면 말로 가족문젠데 . 빌려줄 발 .,1
2975,받는데 . 보이냐 ? 개멋있지 촌스럽긴 만져나볼래 시계야 . . 옷 . ? 아 . 없어서 있어 넌 안되고 뭔지도 모르겠지 들어와 불쌍해라 씻고나 불쌍해 . 여기있으면 좀 본적도 오백만원짜리 . 열심히 후원 . . 열심히 산다고 돈이 다녀라 어휴 냄새 아니야 한번 ? . 옷도 그게 뭐냐 . 너 ? 야 ? . 아니야 .,3
2976,이거 복사 좀 말대꾸해 그럼 하라면 했는데 또요 ? 왜 ? 하라면 해야지 아 알겠습니다 . 아까 점점 기어오르는 것 ? 여깄습니다 ? . . 복사요 모두 아 네 알겠습니다 복사해오라고 . . 해주라 파쇄해 ? 상사가 띠껍게 과장님 해 . .,2
2977,안지키는 우리 돈 주기로 했잖아 아 그게 가져와라 정말 정말 하루만 거 아니지 ? 어떻게든 오늘 뒤로 미룰 수 . 형씨 ? . 오늘까지 안주면 구해서 ? 그러니까 그래 아니 뭐하는거야 떼줘 좋은 말로할때 드릴게요 ? 안으로 수 있어요 지금 화나게 할꺼야 ? 장기 당장이라도 다 ? 어떻게 ! 아니아닙니다 하기로 하루뒤면 !,0
2978,말 ! 이 무슨 왜 할아버지 찾아오는거야 하는짓이지 . 싸기 바쁘네 아휴 냄새 진짜 할아버지 자식들이 아무것도 하지마시고 이러니까 보호자는 얌전하게 그게 그렇게 진짜 버르장머리 할버지같은 뭐가 이쁘게하세요 그냥 ! 성격가진 무식하신데 할아버지는 성격이 이것이 ! 저니까 벌려고 돈 자식들이 저 같아도 없이 안 좀 진작에 버렸어요,3
2979,이런식으로 하실거에요 ? 못하긴하지 ? 대리님이 이런식으로 하지 일처리를 왜 잘 제가 인정받고 제대로 안보여 있습니다 아이대리가 대리님 죄송합니다 실적 말라했잖아요 싶으면 좀 무슨일이야 부서 . ? 우리 ? 네 때문에 ? 떨어지는거 못해서 일처리 .,2
2980,부장님 아주 오늘만 안되겠습니다 왜 개판이야 ? 네 반차쓰면 ? 몸살이 심하게 어 병원에좀 가려고 합니다 . 난가같아서 그래 빨리 ! 아파 네 . 자네 안하고 ? 진짜로 아니 뭐하자는거야 반차써서 집에 가려합니다 김대리님 회사가 말도 . 몸살이나서 ! 우선 죄송합니다 했어야지 들어가봐 ! 진짜 나한테는 말을 . . . 어디,2
2981,저기 가져와야 . 아니야 꽂이에 있는 펜 내 거 연필 만원 아닌데요 . . 제가 산 펜이에요 도벽있어 알고보니 . 잃어버린 써 있는 이니셜 진짜 뱃속에 있는 태명 뭐 . 그게 너거야 ? 어디있나 ? 아는 그거 이니셜이 왜 돌려줘 지금 저 맞아서 만원 ? 윤대리 아 있는 선풍기 거 아니야 거기 . 있죠 뭔 있을 이래 왜 남들물건 ? 제가 마세요 그랬다고 그래요 그 . 기념품으로 가져가기 증거 아니 왜 사소한걸로 원래 . 잘못이라는 도둑새끼네 . 내고 줄게 가져가세요 아니 책상위에 윤대리한테 ? 빨리 이거 . 완전 어쩌라고요 이런 펜에 외국에서 잘못이지 똑같을수도 해준건데 겁니까 ? . . 윤대리 기념일 뭐 제가 선풍기 주장하시려면 아니 의미있는거라고 지금 . 제가 쓰던거니 사람 원래 . . ? 싫으면 내가 만원 내가면서 사람이랑 만든거야 원래 소유권은 소리야 마세요 . 내가 이니셜로 더러워서 만원 남편이 빨리 내놔 . 그 다녀 .,1
2982,왁 ! 이혼당하는거아니야 재밌지 재밌지 많아서 재미없는데 숨막힌다 아알겠어 장난좀 재미있는데 친것가지고 재미없는거아니야 대차게 겁이 왜이렇게 갑자기 놀라는거 안좋아해 조심해줘 야 그런 너만 놀랐단말이야 장난 야나도 무슨 급 그렇게해 재미없다 친구라니 꽉막힌게 놀랐어 . 어휴 있어도 답답해서 너때문에 ? 나는 근데 성격때문에 신랑한테 ? 너같이 . 말을 정색해,3
2983,비켜 미안해 집 그리고 앵무새냐 아 또 가난하잖아 너희 살짝 넘어지긴 부모 쳤는데 아니야 그 ? . 가난하지 야 . ! 뭐가 ? ! 버리고 도망가서 할머니랑 산다는 아니야 ! 미안하다는말,3
2984,동생 ! 내 야 그렇지 얼마나 어딨어 웃기던지 여기 생방으로 나가는 너 그만해 너 동생 무사할 원하는게 ! ? 아니 나 자폐라며 협박하는거니 내가 달렸는데 있을텐데 동생 동생 너도 나와야지 알고 ? 진짜 . ? 설마 ! ? 그것만은 ! 죽여버릴거야 아니 그것만은 뭐지,0
2985,정말 되잖아 것도 해야해 . 오빠 그래도 . . 폰에 핑계 너한테 선배가 사회 그냥 못해 ? 니가 해야 . 대지 필요한데 핑계가 오빠밖에 오빠는 친구고 알았어 번호 선배라고 . . 말고 마 지우면 왜 ? 아니고 연락 하고 남자 일도 잘 거야 나랑 해 진작에 과대 과제는 미안하다고 지우면 내가 이러지 생활 이 의심이 . . 됐으면 과제도 건 거짓말 나도 . ? . 그건 있잖아 했잖아 . 그래서 지금 헤어지잔 . 않지 나 . 지울게 . 아니잖아 같은 .,3
2986,내가 모르는 김씨할머니랑 그냥 나는 ? 자네가 저번에 아스팔트에 둘이 같이 두다리 보고 확 그건 우연히 스쳐지나간거네 그런사이라고 무슨소리인가 남의집 우리 사이가 있는거 씨부렸는지 아주 그렇고 일일세 모르겠지만 파탄내고 오해말게 자네만 면상도 입다물세 말게 아는 열받아서 진짜 싶네 조져버리고 다 그 소문냈는가 난처해졌어 나랑 문대버리기전에 잘생각하지 나는 진짜 아닐세 자네가,0
2987,. 네 네 자료나 . 고졸도 부르셨습니까 네 줘 개천에 용 나왔네 . 너무 . . 알겠습니다 야 아는 건 검정고시라면서 ? 회의 네 준비해 맡기고 주눅들지는 . 다른 하겠습니다 . 아니다 아니다 이건 야 너는 뭐 타줘 타 줄 회사생활이 바로 이거 아니고 마 ? . 하루아침에 부장되나 바로 뭐 커피 . 할 오겠습니다 .,2
2988,엄마가 ? 엄마는 할만큼 했어 나이가 몇인데 이 됐어 그럼 자식한테 있지 엄만 이러면 했어 내가 나쁜길로 니 더 이제 얘기 아빠랑 이상 나 진짜 이돈 죽어 니인생은 뭐 수가 살아야지 어떻게 없어 엄마도 그럴 다 된다는거야 이러니 돈 안주면 수습할수 죽여버릴거야 도와줘 가도 ? 다 ? ! 있니,0
2989,야이자식너 아빠죄송해요 시험뭐이따위로 이놈자식이 죄송해요아빠 머리나쁜게 죄송해요 물좀차봐야겠네 골프채로 너어제 중간고사 친거 성적표가져와봐 대가리를 계속죄송하다면다냐 너 점수받아와 잘못했어요아빠 학교에서 더 배에,0
2990,봐 . 이 있어 갑자기 . 야 . . 두고봐 씻고다녀 우웩 너희가 그게 그냥 ! 다 알어 ! 여기 화장 한 잘못한거라도 건데 있는 우리는 너가 싹 고치러 왜이러는거야 얘들아 왜 젖어있니 ? 우리가 뿌린 ? 빨리 거 더러우니까 아닌데 이유라고 때 병신년이 내가 . 이 너 도대체 재밌어서 나한테 ? 뭐 좀 온 ? 걸레물 몰골좀 너무 나한테 표정이 너네 꺼져줄래 . 난 . 너가 온거고 꺼지라니까,3
2991,지능이 말라고 집에서만 따라하지 말라고 이 따라하지 말라고 존나 굳이 아니야 인정 봐라 . 뭐가 야 우린 . 우헤헤 . 아니야 아니야 박혀있던가 아니긴 아니라고 아 저능아 놈아 . 따라하지 좀 그래도 저능아 . 나와서 흉내 구냐 . 해 놈 제발 ! 어 그거 이거 그만 . 귀찮게,3
2992,우리 깡패가 있어 없어 그럼 ? 돈 나오면 않아 대신 하지마 오호 무슨 배로 얼마 필통에 최악이야 용서해줄게 없다고 아니라 때리진 돈이야 야 내일 뒤져 가지고와 그럼 숨겨놨네 돈 범생이 거짓말했잖아 너네 정말 용서야,1
2993,저번에 이사 그랬나 ? ! 허허 . 그렇지만 오늘 집들이 아닙니다 사고 우리 당연하죠 주셨는데 있다 ! . 아니니 와도 된다니까 굳이 우리 . 가서 딱 오는거지 치 저 와이프가 때 선물도 네 아닙니다 ! 그래그래 . 그래서 자네는 제가 집들이 . 거 오늘 집들이가 시잖아 혹시 . 퇴근하고 가줄 수 ? . 네 같이 . . 일 말야 . 선물은 말인데 내가 그걸 ? 울 수는 . 않나 . 아 집이 자네 빈손으로 거 그렇게 있겠네 없지 퇴근하고 봅세 . 어떤 애들이랑 알겠습니다 .,2
2994,. 너가 책임좀 작년에도 . 줘야겠다 맡고 싶습니다 갔다 오지 사람답게 . 제가 예 ? 않겠어 책임 않았습니까 좀 살아보고 경찰서도 부탁한다 그래도 이번 게 제발 ? 주는 제가 . 니가 . 져 . 낫지 싫다는거야 한 번만은 . 일은 .,0
2995,한번더 기회를 ? 뭘 잘못했나요 용서가 한번만 일분내 잘생각해봐 제 네 생각하지않으면 찌르겠다 ? 죄송합니다 살려주세요 ? 줄까 . . 식구들을 봐서라도 정말 넌 안돼 . 잘못했어요,0
2996,아 ! 지금 ! . 김사원 ! 지금 ! 지금 뭐하는짓이야 붓는건뭐냐고 아니 씨발 네 팔팔 야 . 지금뭐하는거야 빨리 못봤어요 미끄러지면 뭐하냐 빨리못해 네 청소안하고 어쩌려구 무슨 놀이터야 장난그만하라고,2
2997,아시나 ? 온 이렇게 작업이라고 죄송합니다 네 . 이래서 것들은 초등학생도 이거보다 네 안돼 . 잘하겠어 부모님도 자네 멍청한 해 . 김대리 거 죄송합니다 자네는 말밖에 죄송하다는 못하나 ? 뽑으면 제대로 다시 해 알겠습니다 .,2
2998,하늘아 내야돼 ? ? 만원만 ? 쇼핑 쇼핑가는데 알겠어 껴줄게 근데 내가 근데 너는 우리랑 학생이 다음주에 고맙긴 어울리까 그런거라니 ? 무리에 무리세같은거 애들이랑 ? 한 우리 너 ? 우리 같이 다닐거야 어딨어 말아 그거알아 ? 고마워 수학여행가는데 너 오만원이 쇼핑갈래 제주도까지가서 아 .,1
2999,야 어떻게 됐어 . 그게 미쳤지 건들지말아줘 제발 줬잖아 그렇게 어려워 용돈 다 사주는게 . 한 동생은 제발 두고봐 내 알빠야 만들줄 건들지마 내일까지 사오면 사올게 제발 승우야 사줄수 있어 이강민 너처럼 지갑이라도 사와라 안 하나 니 동생 알아 알겠어 ? 닥쳐 알겠으니까 니네 사오면 동생은,1
3000,유전이야 많아 지능이 몸에 많아 ? ? ? 넌 . 아 털이 뭐래 ? 어 . 털이 꼭 원숭이같다 지능도 너가 그래서 지금 낮은거구나 이렇게 뭐라고했어 지능도 부모님도 그럼 덜 된거고 진화도 그렇겠지 어 원숭이 같지도 너희 . 아니 않거든 ! 왜 찐따가 야 . 제발,3
3001,때 어제 바로 친절하게 측정도 케어하겠니 길게 퇴근했더라 아 . 퇴근도 . 않겠니 내가 그리고 이 누가 잘 선배님 ? 마무리해 ? 이해가 다 죄송합니다 내가 퇴근한거니 말해봤자 다 해봐야 나는 다 정시에 알려줬잖아 다하고 그렇게 그렇게 되지 뭐 너도 간호사 너무 해서 너 말로만 ? 눈을 그렇게 똑바로 쳐다봐 어제 하던일이나 할게요 네 선배님 똑바로 말이야 어제 환자 해놓고 아는거지 ? 배워나가야 직접 초짜일 ? 그렇게 말이야 산소도 . 못하고 그랬는데 . . 시간 아 제가 말씀이 빠르고 마무리를,2
3002,그러시면 당신 와이프는 돈으로 어떻게든 와이프 깔끔하게 지장 이야기 갑자기 그럼 그럼 와이프 찍어 못 보는거지 다른 좀 해주세요 이 싫구나 다신 가져와 시간을 다신 주세요 보기 가게는 ? 어떡해요 구해올게요,1
3003,너 내가 해서 하는 안했어 ? 까지 네 시까지가 시작인데요 신입이 빠져 부터 나때는 다 왔어 죄송합니다 시 곳에서 일찍 일어나면 버스 시간이 그렇지만 일찍 오려면 오라고 빠져 죄송합니다 너 먼 더 잘되라고 와서 일이지 가지고 ? 네 맞습니다 업무 내가 제가 과장님,2
3004,. 대리 남친 . ? 해야지 와 일환이거든 남친이 잘해 줘 ? 잘생겼겠네 왜 . ? 됐어 남친 팀원 불쾌하니까 주세요 상사야 야 것도 너 며칠 수도 왜 아는 업무의 궁금해할 사생활 사람이 있지 야 ? 물었으면 말을 있어 !,2
3005,말을 하는걸 ? 죄송합니다 후배들 못해 봐 이거밖에 . 너 정말 내가 하나때문에 . 알아 죄송합니다 얼마나 그거밖에 제대로 아닙니다 죄송합니다 죄송합니다 ? . 못해 좀 정신나갔니 왜 ? . 이딴식으로 . 죄송합니다 때려쳐,2
3006,야 거니까 내가 조심하라고 뭘 그때 알지 너가 했지 뭔 소리야 한번만 해봐 내가 너 너 죽여버릴 그냐오 하 . 알겠냐 두고봐 응 더,0
